x,y,Truth,CPU,GPU
-3.11725,1.13607,2,2,2
2.11717,1.31083,1,1,1
-2.80672,0.645366,2,2,2
-1.76982,-0.154792,0,2,2
2.16658,2.18558,1,1,1
2.22236,1.44902,1,1,1
2.04049,0.774367,1,1,1
-2.30562,0.809006,2,2,2
1.67677,1.46461,1,1,1
-2.18538,1.00302,2,2,2
1.86299,1.39852,1,1,1
-1.80537,-0.330396,0,2,2
2.46019,1.17924,1,1,1
0.671969,1.21866,1,1,1
1.05112,-0.746027,0,0,0
1.78965,0.668395,1,1,1
1.49006,1.44658,1,1,1
1.13465,0.752113,1,1,1
-0.611005,0.604023,0,0,0
2.88487,2.52094,1,1,1
1.89408,1.11691,1,1,1
2.2641,1.43928,1,1,1
1.6447,0.503246,1,1,1
-0.490006,-0.354745,0,0,0
1.55635,0.578583,1,1,1
-2.07014,0.831208,2,2,2
-1.49119,2.31344,0,2,2
-3.20175,0.341868,2,2,2
-1.72931,0.7612,2,2,2
-1.38109,-0.130139,0,2,2
-1.69219,1.77879,2,2,2
1.69568,-0.0661865,1,1,1
1.91396,0.65762,1,1,1
-0.541336,2.60143,0,2,2
-0.242319,0.70045,0,0,0
0.0737051,0.388821,0,0,0
-1.30245,0.811848,2,2,2
-2.63209,1.60181,2,2,2
-0.155835,-0.0723188,0,0,0
-0.671671,0.219611,0,0,0
-1.98464,2.29205,2,2,2
-2.81682,0.623786,2,2,2
0.632063,1.45978,0,1,1
1.23458,0.710969,1,1,1
2.38143,0.502242,0,1,1
2.82055,1.03385,1,1,1
-0.423525,-0.948567,0,0,0
-2.18442,0.785709,2,2,2
1.17815,1.34709,1,1,1
1.81576,1.10247,1,1,1
1.58638,1.4205,1,1,1
-2.1928,0.598953,2,2,2
-0.39973,-0.0527275,0,0,0
-0.11184,-1.68809,0,0,0
-1.13458,-0.858776,0,0,0
1.79593,1.07809,1,1,1
-1.4087,1.72247,2,2,2
2.16153,0.97194,1,1,1
1.93478,0.0872425,1,1,1
2.0282,0.577998,1,1,1
1.22118,0.270537,0,1,1
-1.34625,-0.700114,0,0,0
1.98331,1.07915,1,1,1
-2.11644,1.25551,2,2,2
1.79594,1.48189,1,1,1
2.37078,1.42437,1,1,1
1.22809,0.207275,0,1,1
1.26306,1.42065,1,1,1
1.23445,0.0288812,0,1,1
-0.812644,-0.710004,0,0,0
-2.38041,0.526006,2,2,2
2.20104,0.0575011,1,1,1
0.232342,-0.78875,0,0,0
2.94356,0.774196,1,1,1
-0.97832,-1.05801,0,0,0
2.44017,0.770013,1,1,1
-2.61478,0.0154396,2,2,2
1.18015,1.92504,1,1,1
2.69306,1.09914,1,1,1
-1.65513,1.19094,2,2,2
-2.49715,1.0293,2,2,2
-1.91736,0.946643,2,2,2
-2.04338,0.449337,2,2,2
-2.29817,1.74936,2,2,2
1.72807,1.17847,1,1,1
0.947853,-0.319999,0,0,0
2.94755,0.365262,0,1,1
-0.29949,-1.20246,0,0,0
2.77041,0.562591,1,1,1
0.443729,-0.115046,0,0,0
-1.49835,0.22436,2,2,2
-1.09529,1.71654,0,2,2
1.80224,0.936976,1,1,1
1.0894,1.57425,0,1,1
1.92396,0.805973,1,1,1
2.42893,0.388233,1,1,1
0.580261,0.670341,0,0,0
-2.61184,0.307533,2,2,2
1.83452,0.788877,1,1,1
-2.3704,1.48374,2,2,2
-0.764337,0.478899,0,0,0
1.68716,1.2684,1,1,1
2.48269,1.55354,1,1,1
1.28634,0.364311,1,1,1
2.29268,1.08909,1,1,1
-1.76017,0.734575,2,2,2
1.82466,1.35873,1,1,1
2.50241,0.974738,1,1,1
-1.88072,0.767267,2,2,2
-0.316428,0.0309832,0,0,0
-0.423324,0.118814,0,0,0
1.93435,2.22606,1,1,1
0.763649,0.342011,0,0,0
2.02924,0.138585,1,1,1
0.443857,0.828103,0,0,0
-1.96179,0.863945,2,2,2
-1.42802,0.982884,2,2,2
-2.49704,1.34509,2,2,2
1.16473,0.693868,0,1,1
2.36594,1.64282,1,1,1
2.35591,1.77664,1,1,1
2.29027,1.81273,1,1,1
-2.36359,0.626809,2,2,2
-1.65516,-2.96401,0,0,0
-2.06593,0.416732,2,2,2
0.219705,-0.854154,0,0,0
-0.933666,0.0248952,0,0,0
-1.76594,0.208768,2,2,2
-1.67234,1.78922,0,2,2
-2.2679,1.24591,2,2,2
-2.65421,0.0110856,2,2,2
-1.99061,1.4799,2,2,2
1.07243,0.500945,0,1,1
1.17244,1.4526,1,1,1
1.89574,1.5231,1,1,1
-2.8257,1.32015,2,2,2
-2.53187,1.36611,2,2,2
2.0608,1.14846,1,1,1
1.62243,0.920523,1,1,1
-1.33526,1.46759,2,2,2
-2.00147,1.14748,2,2,2
-0.356404,-0.0366197,0,0,0
-1.15293,-1.01395,0,0,0
-1.59788,0.736299,2,2,2
2.7022,1.12517,1,1,1
-2.60326,1.32993,2,2,2
-1.03496,0.843013,2,2,2
-1.73896,0.525072,2,2,2
2.69674,1.47802,1,1,1
2.21301,-0.916664,0,1,1
2.49249,1.26824,1,1,1
2.55855,1.14367,1,1,1
1.56849,0.984523,1,1,1
2.77144,0.726805,1,1,1
1.70479,0.483967,1,1,1
2.39746,1.17146,1,1,1
-2.03401,0.710526,2,2,2
-1.9808,2.26739,2,2,2
2.22483,0.77723,1,1,1
-1.63543,1.41023,2,2,2
-2.59184,0.817245,2,2,2
-0.0671541,-0.195079,0,0,0
-1.75478,1.38627,2,2,2
1.85501,1.71322,1,1,1
1.92062,0.662306,1,1,1
-2.17264,0.743979,2,2,2
1.23836,1.52362,1,1,1
2.04537,1.2606,1,1,1
-2.54469,0.537567,2,2,2
-2.58181,0.804947,2,2,2
1.09054,1.18529,0,1,1
1.23878,0.788718,1,1,1
-2.15864,-0.126793,0,2,2
0.68491,-1.20581,0,0,0
-1.92989,1.3881,2,2,2
2.06596,1.61971,1,1,1
-1.49811,-0.825292,0,0,0
-1.09211,1.52611,2,2,2
0.348563,0.0832721,0,0,0
0.951847,0.601727,0,1,1
-0.845641,0.965648,0,2,2
-2.14792,0.890431,2,2,2
1.56094,1.44757,1,1,1
-1.04103,1.15807,2,2,2
-1.88217,0.687246,2,2,2
0.554855,1.55825,0,1,1
-1.62273,1.38842,2,2,2
0.726641,-1.66769,0,0,0
1.72969,0.933393,1,1,1
-2.31058,0.986474,2,2,2
2.85211,1.62868,1,1,1
-2.26559,1.77106,2,2,2
-2.59336,0.812404,2,2,2
1.51553,0.542807,1,1,1
2.1794,0.724466,1,1,1
1.85086,0.870851,1,1,1
0.820132,-0.454888,0,0,0
-2.00154,1.07666,2,2,2
1.49502,-0.778948,0,0,0
1.79574,1.16464,1,1,1
2.05487,0.131408,1,1,1
1.59335,2.22702,1,1,1
-2.35197,0.805486,2,2,2
-3.34443,0.0195957,2,2,2
-1.27164,1.05513,2,2,2
2.32094,0.327465,0,1,1
2.58331,1.39283,1,1,1
0.737385,-0.473909,0,0,0
-2.05535,1.37665,2,2,2
1.89314,0.864531,1,1,1
-1.62831,0.461782,2,2,2
0.693888,2.82525,0,1,1
-2.08414,1.25454,2,2,2
1.47662,0.11453,1,1,1
-2.77491,1.34154,2,2,2
1.85895,1.52696,1,1,1
1.69481,1.4344,1,1,1
-2.43084,0.423027,2,2,2
0.0357171,-0.349591,0,0,0
2.4091,1.82571,1,1,1
2.39124,0.971667,1,1,1
0.323881,-2.93087,0,0,0
-1.70824,-0.400139,0,2,2
2.12169,1.46788,1,1,1
1.41154,0.601068,1,1,1
2.44744,0.713525,1,1,1
-1.07891,0.913557,2,2,2
-2.49726,1.56258,2,2,2
-1.51848,1.39409,2,2,2
1.40578,0.610173,1,1,1
1.81964,1.2402,1,1,1
1.26848,-1.74367,0,0,0
-0.259116,1.31456,0,2,2
-1.67103,0.00769805,0,2,2
-0.776867,0.471234,2,0,0
-1.32492,-0.0798621,0,2,2
-0.714904,1.13478,2,2,2
2.74587,0.424791,1,1,1
0.781858,1.00186,0,1,1
0.904405,0.484975,0,1,1
2.03402,0.0152077,0,1,1
-0.291878,-1.44133,0,0,0
1.4595,1.06709,1,1,1
0.223928,-0.641308,0,0,0
-1.99217,1.54432,2,2,2
1.00594,0.103198,1,0,0
0.0755695,-0.159226,0,0,0
-1.83365,0.326152,0,2,2
1.9579,0.651535,1,1,1
-0.152796,-0.967333,0,0,0
1.34409,-0.564608,0,0,0
-0.1096,0.11121,0,0,0
2.00982,0.850526,1,1,1
-2.04331,1.01481,2,2,2
-0.321912,-0.390718,0,0,0
2.17488,2.51332,1,1,1
-2.00766,1.7996,2,2,2
2.26697,1.0702,1,1,1
1.93691,1.01371,1,1,1
-2.66397,0.303417,2,2,2
1.79025,0.935582,1,1,1
-0.304187,2.28579,0,2,2
1.66876,2.07343,1,1,1
2.50328,0.891436,1,1,1
3.02594,0.676929,1,1,1
-1.55878,0.785386,2,2,2
0.519212,-0.759282,0,0,0
-2.93174,1.11619,2,2,2
-0.491013,-0.485393,0,0,0
-1.55733,0.204832,0,2,2
1.36331,1.61912,1,1,1
-0.564391,0.752224,0,0,0
1.42666,0.0136761,0,1,1
-0.563138,-0.70945,0,0,0
-2.25724,0.77931,2,2,2
-1.42694,0.548868,0,2,2
1.74826,1.20307,1,1,1
0.627474,1.04597,0,1,1
2.11842,1.28252,1,1,1
1.77633,0.588034,1,1,1
-0.601481,0.0624291,2,0,0
-2.71213,-1.23155,0,2,2
0.593598,0.163992,1,0,0
-0.834483,-0.607554,0,0,0
-1.14724,1.11857,0,2,2
-1.78613,1.48651,2,2,2
2.25837,0.941042,1,1,1
-1.96384,1.16321,2,2,2
1.01391,1.47685,1,1,1
-1.87573,1.49252,2,2,2
0.00562029,-0.206388,0,0,0
1.5833,1.09257,1,1,1
-0.19597,0.297102,0,0,0
-1.62046,1.29749,2,2,2
-2.98219,1.25586,2,2,2
1.51062,0.737215,1,1,1
1.2936,-1.04595,0,0,0
-1.54261,1.27918,2,2,2
-2.47523,0.82914,2,2,2
-0.379611,-0.964218,0,0,0
-1.89362,0.420579,2,2,2
-1.35353,1.08112,2,2,2
0.281013,-0.228467,0,0,0
0.479937,-1.17457,0,0,0
1.05437,-1.34999,0,0,0
-1.81634,0.302631,0,2,2
-2.9597,0.936055,2,2,2
-0.430706,-0.796944,0,0,0
2.07531,0.152053,1,1,1
2.04688,1.42952,1,1,1
-0.0679958,0.354259,0,0,0
-2.38538,1.09716,2,2,2
-1.73551,1.44787,2,2,2
1.31446,0.30153,0,1,1
1.99328,1.43809,1,1,1
2.4875,1.05567,1,1,1
-1.89019,1.37518,2,2,2
0.185388,-0.323774,0,0,0
0.111449,0.16231,0,0,0
-3.01161,1.15999,2,2,2
-0.888278,0.851911,0,2,2
1.18815,2.41599,1,1,1
2.5699,0.658118,1,1,1
2.22308,0.846132,1,1,1
-2.32809,1.11182,2,2,2
-1.91217,1.09601,2,2,2
1.35185,0.291466,1,1,1
-1.22805,0.969491,2,2,2
-0.923449,-0.407638,0,0,0
0.44587,1.26598,0,1,1
1.10749,-0.797591,0,0,0
1.88898,1.47686,1,1,1
-0.176608,1.43879,0,2,2
-1.91188,0.99033,2,2,2
0.232352,-0.219526,0,0,0
-1.63906,1.01191,2,2,2
-1.56405,0.115078,0,2,2
-0.864813,0.880934,2,2,2
-1.09061,1.19781,2,2,2
0.999181,0.0381434,0,0,0
2.03102,1.42273,1,1,1
2.76117,0.842819,1,1,1
2.54475,0.790583,1,1,1
-1.4713,0.520815,2,2,2
-1.71167,1.36771,2,2,2
1.85983,0.486984,1,1,1
0.805728,0.391531,0,0,0
0.0768597,-1.40021,0,0,0
-2.44049,1.13215,2,2,2
1.58362,1.08482,1,1,1
3.1831,0.613175,1,1,1
0.379512,-1.32771,0,0,0
1.91333,0.741315,1,1,1
1.70911,0.445214,0,1,1
-2.86249,0.352873,2,2,2
2.78461,0.707666,1,1,1
-0.141153,-0.217331,0,0,0
1.47759,0.599991,1,1,1
1.80097,0.338416,1,1,1
2.68609,0.946743,1,1,1
0.181239,-0.878542,0,0,0
-1.75226,1.65342,2,2,2
-2.42051,1.99732,2,2,2
-0.347817,0.3103,0,0,0
1.95342,0.668502,1,1,1
-1.65898,1.11374,2,2,2
-2.35439,0.631613,2,2,2
1.06532,-0.339743,0,0,0
0.240497,0.428551,0,0,0
1.66117,0.430252,1,1,1
-2.13073,0.846432,2,2,2
-1.50749,0.764625,2,2,2
-1.40413,-0.293032,0,2,2
-2.0812,0.274204,2,2,2
2.28851,1.22649,1,1,1
-0.913032,0.314501,0,0,0
0.938149,-1.90178,0,0,0
1.32877,-1.2482,0,0,0
-1.95379,0.665063,2,2,2
2.28991,0.845256,1,1,1
2.20934,1.42933,1,1,1
-2.19156,1.17296,2,2,2
0.161383,0.366157,0,0,0
-0.700876,0.354988,0,0,0
-0.564891,1.03432,0,2,2
-2.3292,0.231221,2,2,2
1.28017,0.610891,0,1,1
0.936027,0.652584,1,1,1
-2.60284,0.472079,2,2,2
-1.60443,0.986341,2,2,2
-1.36301,-2.01635,0,0,0
-1.78966,0.412141,2,2,2
1.86648,0.649668,1,1,1
-2.05493,0.505528,2,2,2
-1.67685,0.29234,2,2,2
-1.61241,1.17511,2,2,2
-2.35228,0.626131,2,2,2
-0.93545,2.11,2,2,2
1.16215,0.909039,1,1,1
-1.79204,1.23628,2,2,2
-2.00527,-0.113155,0,2,2
-2.1212,0.103741,2,2,2
-2.04474,1.04785,2,2,2
0.831047,-0.674328,0,0,0
-1.88196,1.44888,2,2,2
2.6278,1.51281,1,1,1
-1.96115,0.884695,2,2,2
0.485696,0.534645,0,0,0
-0.914474,-0.144079,0,0,0
1.7478,0.883253,1,1,1
-0.6125,-1.17281,0,0,0
1.49198,0.735557,1,1,1
1.91533,1.53608,1,1,1
0.410422,0.260558,0,0,0
2.12324,0.43028,1,1,1
1.26689,0.794778,0,1,1
-2.64136,0.765096,2,2,2
1.36412,2.0223,1,1,1
1.14762,1.91885,0,1,1
1.56638,0.310573,1,1,1
-1.89541,0.676955,2,2,2
-0.75474,0.962499,2,2,2
-1.19221,-0.499726,0,0,0
0.807495,1.23602,0,1,1
-1.95612,0.831539,2,2,2
2.35173,1.91391,1,1,1
-0.998139,1.21089,2,2,2
1.87873,1.10066,1,1,1
-2.10676,1.36842,2,2,2
1.61389,1.65097,1,1,1
2.76505,1.10032,1,1,1
-2.27286,0.977084,2,2,2
-0.35819,0.0782746,0,0,0
1.21452,0.945947,0,1,1
0.795716,-0.830015,0,0,0
-0.549222,1.30119,0,2,2
-2.36464,0.307944,2,2,2
-1.83866,0.880917,2,2,2
2.38432,1.5382,1,1,1
1.3099,1.59622,1,1,1
2.3243,0.814309,1,1,1
0.829808,0.931941,1,1,1
-0.468046,-1.22876,0,0,0
0.0416124,-0.710756,0,0,0
1.48207,1.0442,1,1,1
-2.22623,1.48529,2,2,2
2.05175,0.598189,1,1,1
1.2043,-0.188094,0,0,0
2.7375,1.02603,1,1,1
-1.85442,0.413064,2,2,2
-2.20322,1.42335,2,2,2
-1.68719,1.65488,2,2,2
1.75332,0.933666,1,1,1
-2.20866,0.978237,2,2,2
-0.491024,-0.338542,0,0,0
-1.99611,1.02951,2,2,2
1.90082,-1.09178,0,0,0
-0.186463,-0.309743,0,0,0
-1.58494,1.7579,2,2,2
-2.57665,1.59554,2,2,2
0.80349,-0.694174,0,0,0
2.39576,1.02988,1,1,1
-2.23614,0.161744,2,2,2
-3.23017,0.925612,2,2,2
-2.05925,1.09473,2,2,2
-2.51427,1.19105,2,2,2
-1.39387,1.32048,0,2,2
1.37038,0.632082,1,1,1
0.729477,1.39485,0,1,1
0.774967,0.740951,0,1,1
-0.900565,0.949907,0,2,2
0.903957,0.907776,0,1,1
2.44333,1.03074,1,1,1
2.49868,1.72507,1,1,1
1.55437,1.7339,1,1,1
-2.58584,1.08564,2,2,2
1.23653,1.57261,1,1,1
1.98916,0.261616,0,1,1
-0.0567302,1.14595,0,0,0
-2.02212,0.537019,2,2,2
-2.13216,0.816344,2,2,2
-1.53909,-0.437377,0,2,2
1.90348,0.951302,1,1,1
-1.4495,0.9262,2,2,2
2.94196,1.06839,1,1,1
1.70498,0.286214,1,1,1
1.00562,0.107812,0,0,0
-0.509285,-0.914891,0,0,0
-2.00778,1.28784,2,2,2
-1.70656,0.928168,2,2,2
2.33604,1.07682,1,1,1
-1.7127,1.01102,2,2,2
-2.39643,1.24501,2,2,2
-0.177968,-0.859329,0,0,0
-1.94235,1.62196,2,2,2
2.19001,1.02004,1,1,1
2.05701,0.597608,1,1,1
-1.62796,1.3088,2,2,2
-0.367139,-2.0664,0,0,0
1.04669,0.42184,0,1,1
-1.93171,0.804424,2,2,2
2.28183,1.02743,1,1,1
-1.90955,0.278016,2,2,2
1.91403,0.152184,1,1,1
0.681472,1.08812,0,1,1
-2.22393,0.55576,2,2,2
1.91589,0.667736,1,1,1
-2.23632,0.206191,2,2,2
-2.60155,1.08171,0,2,2
-1.0993,1.28933,0,2,2
-2.23627,1.06921,2,2,2
-1.20862,-0.133324,0,0,0
0.443872,-1.18856,0,0,0
2.52077,0.0732654,1,1,1
1.47313,0.829191,1,1,1
-1.65684,0.756543,2,2,2
-1.91563,1.50937,2,2,2
0.653503,-0.827532,0,0,0
0.90065,1.99966,0,1,1
-2.58109,0.592916,2,2,2
1.77384,1.41771,1,1,1
-2.37651,0.658884,2,2,2
-1.4469,1.10276,2,2,2
-1.99991,1.47364,2,2,2
1.94908,0.717196,1,1,1
0.3835,2.93763,0,1,1
-0.742102,0.864996,0,2,2
-1.40597,1.07229,0,2,2
0.0301714,-1.33343,0,0,0
2.3438,1.90362,1,1,1
1.52333,1.96816,1,1,1
0.895112,0.423986,0,1,1
-0.775202,-0.000739281,0,0,0
0.535868,0.130738,0,0,0
0.0144676,-1.06289,0,0,0
-1.41289,1.25876,2,2,2
0.48936,0.213558,0,0,0
2.60048,0.865277,1,1,1
-2.51391,0.968924,2,2,2
-1.19093,1.06166,0,2,2
-1.31129,0.338725,2,2,2
1.97613,0.800525,1,1,1
-2.15313,0.749456,2,2,2
-1.68966,0.764163,2,2,2
1.41501,1.57451,0,1,1
-2.46601,0.676589,2,2,2
-2.73232,1.15049,2,2,2
0.0804481,-1.4354,0,0,0
-1.28274,1.17223,2,2,2
-0.998174,-0.6286,0,0,0
-2.39918,0.888132,2,2,2
-0.52679,-0.390691,0,0,0
-1.55046,1.03238,2,2,2
0.344784,-0.323506,0,0,0
-1.73915,1.33201,2,2,2
-1.09982,1.18355,2,2,2
1.24429,0.950375,1,1,1
-0.217859,-0.0615497,0,0,0
0.312495,-0.128739,0,0,0
-0.755787,0.102209,0,0,0
-1.70026,-1.47805,0,0,0
1.53546,1.01774,1,1,1
-1.77762,1.66459,2,2,2
0.284979,-0.186959,0,0,0
0.970523,0.274197,0,1,1
-1.21154,0.110374,2,2,2
2.23226,0.463574,1,1,1
-3.05762,1.38622,2,2,2
-1.94273,0.46191,2,2,2
1.85286,0.840819,1,1,1
-1.52993,1.07268,2,2,2
1.43893,1.26524,1,1,1
2.13224,0.782405,1,1,1
-2.05164,0.529413,2,2,2
-0.224151,1.27302,0,0,0
2.66209,0.758795,1,1,1
-0.448124,-0.500177,0,0,0
-2.95444,-0.0651445,0,2,2
-1.82367,1.21757,2,2,2
-0.423311,0.773322,0,0,0
2.12771,1.18737,1,1,1
1.61311,0.272505,1,1,1
-2.15131,0.808324,2,2,2
1.9596,0.415655,1,1,1
-2.19888,0.980182,2,2,2
1.852,0.236861,1,1,1
3.11487,0.767772,1,1,1
-1.99718,1.4202,2,2,2
-0.487513,1.09699,0,2,2
2.61729,0.390706,1,1,1
-1.35454,0.548186,2,2,2
-2.49672,0.79336,2,2,2
-1.44677,1.09949,2,2,2
-1.08336,-0.273351,0,0,0
2.38534,0.90096,1,1,1
-1.70746,0.515928,2,2,2
2.45191,1.17492,1,1,1
1.42352,1.46375,1,1,1
-2.47844,0.846211,2,2,2
-0.793426,-1.24765,0,0,0
-0.286208,-0.399992,0,0,0
2.14291,1.0029,1,1,1
2.39039,1.4656,1,1,1
-2.12818,0.282553,2,2,2
-0.114417,0.768324,0,0,0
2.30145,1.78238,1,1,1
-1.90556,0.625423,2,2,2
2.21072,1.57773,1,1,1
-2.49019,0.283165,2,2,2
-1.84384,0.932954,2,2,2
1.84381,-0.244305,0,1,1
-0.762988,0.894187,0,2,2
-1.11334,1.85264,2,2,2
1.00169,0.816616,0,1,1
1.59551,1.51963,0,1,1
-1.71059,-0.384462,0,2,2
-1.50419,1.09428,0,2,2
-1.65006,0.294364,2,2,2
-0.113174,-0.240596,0,0,0
0.239923,-2.33944,0,0,0
-3.15694,0.837902,2,2,2
-2.17109,0.730968,2,2,2
-0.533445,1.86898,0,2,2
1.72795,1.15737,1,1,1
2.71318,1.07052,1,1,1
1.11269,0.577213,1,1,1
-1.77205,0.436885,2,2,2
-0.850329,1.72771,2,2,2
-1.13023,1.0712,2,2,2
1.98669,0.883217,1,1,1
-0.930718,-1.13053,0,0,0
2.54407,0.905917,1,1,1
-3.37192,1.46493,2,2,2
-1.62063,1.39345,2,2,2
-2.444,1.79584,2,2,2
-1.22125,1.6479,2,2,2
2.50772,0.974471,1,1,1
2.93368,2.30013,1,1,1
2.04891,0.749072,1,1,1
-2.47085,0.363604,2,2,2
0.421593,-0.364376,0,0,0
1.00542,-0.0368405,0,0,0
-1.74715,0.969945,2,2,2
-2.67966,0.658382,2,2,2
1.85151,1.27539,1,1,1
2.0186,1.95011,0,1,1
-2.08671,0.6824,2,2,2
0.555239,-0.0541498,0,0,0
-2.09458,0.958813,2,2,2
-2.67893,0.520871,2,2,2
-1.17631,1.30707,2,2,2
-2.2953,1.16669,2,2,2
1.2516,1.99073,1,1,1
-2.82618,0.744012,2,2,2
2.04676,1.95933,1,1,1
1.9539,1.2738,1,1,1
0.354904,-0.144383,0,0,0
-0.782114,-0.251073,0,0,0
-1.1643,-0.382399,0,0,0
-1.74383,0.723385,2,2,2
2.22983,2.13945,1,1,1
2.09274,1.43971,1,1,1
1.1425,-1.27523,0,0,0
-1.31218,1.58213,2,2,2
-1.97043,1.24554,2,2,2
2.07568,0.432994,1,1,1
-0.654593,-1.22861,0,0,0
1.6144,1.23132,1,1,1
-2.33164,0.598576,2,2,2
2.35694,0.632923,1,1,1
-1.9154,0.959392,2,2,2
-1.84799,0.151042,2,2,2
-0.177541,0.203286,0,0,0
-1.85265,-0.00283309,0,2,2
-0.100479,-2.28663,0,0,0
1.52202,0.336839,1,1,1
2.54489,1.03043,1,1,1
-1.62227,1.54899,2,2,2
-1.9277,1.53084,2,2,2
-2.56215,0.816921,2,2,2
1.97833,1.45535,1,1,1
2.29848,1.53021,1,1,1
-2.88867,1.19259,2,2,2
3.11835,1.05451,1,1,1
-1.69542,0.709124,2,2,2
-1.28174,0.798636,0,2,2
0.253439,-0.0472375,0,0,0
1.11723,-1.57606,0,0,0
1.32073,0.986716,1,1,1
2.38725,1.57169,1,1,1
-1.98321,-0.927296,0,2,2
-2.24224,1.3618,2,2,2
-1.52193,0.13298,2,2,2
1.54127,1.34145,1,1,1
-1.73686,1.18981,2,2,2
-2.02564,1.16587,2,2,2
1.2426,1.43407,1,1,1
-0.858974,0.48966,0,2,2
-1.56997,0.187998,2,2,2
-2.53452,1.2942,2,2,2
1.73282,-0.0192472,1,1,1
2.58939,0.0430576,1,1,1
1.7119,0.0472776,0,1,1
1.72161,0.959905,1,1,1
1.4967,1.10988,1,1,1
-1.63988,0.984107,2,2,2
1.3583,1.19386,1,1,1
2.02211,1.97716,1,1,1
-1.98135,1.28997,2,2,2
0.877606,-0.999047,0,0,0
1.83606,0.87621,1,1,1
-1.63467,1.60766,2,2,2
2.67912,1.29684,1,1,1
1.31087,1.65536,1,1,1
-1.7739,0.759031,2,2,2
-2.12758,1.34362,2,2,2
-1.48491,1.04058,2,2,2
1.62743,1.58365,1,1,1
2.23696,0.224199,1,1,1
1.75485,1.67656,1,1,1
0.0509455,-0.850598,0,0,0
-1.79691,0.139667,2,2,2
-1.49106,0.336905,2,2,2
-2.3591,0.480024,2,2,2
0.498073,-0.704914,0,0,0
3.23707,1.36337,1,1,1
-2.1593,1.43417,2,2,2
2.35696,1.36569,1,1,1
-1.93632,0.42979,2,2,2
-0.155418,1.19772,0,0,0
-1.2471,1.27822,2,2,2
0.605838,-0.538821,0,0,0
1.74528,0.943776,1,1,1
-2.00425,0.845225,2,2,2
2.21387,0.778102,1,1,1
-2.06165,1.23538,2,2,2
-1.53421,0.716792,2,2,2
-0.171166,-1.3812,0,0,0
1.87829,-1.46642,0,0,0
2.64865,0.93787,1,1,1
0.956645,-0.361035,0,0,0
1.14013,1.26621,0,1,1
0.693734,-1.03481,0,0,0
0.0855534,0.572217,0,0,0
-1.79033,0.88865,2,2,2
2.17419,0.361528,1,1,1
0.54125,-1.07273,0,0,0
-1.30935,1.24981,2,2,2
-1.11327,-0.0814703,0,0,0
-1.32392,-1.68309,0,0,0
-1.76453,1.26071,2,2,2
1.78994,1.79887,1,1,1
0.893339,0.66281,0,1,1
1.08574,0.626019,1,1,1
-1.3115,0.928586,2,2,2
1.22963,-0.821958,0,0,0
-1.36713,1.55444,2,2,2
-1.39122,1.80911,2,2,2
-2.68579,0.797558,2,2,2
0.714185,-2.0106,0,0,0
-1.75472,1.50312,0,2,2
1.99398,1.436,1,1,1
2.06793,1.27362,1,1,1
-1.68731,-0.344035,0,2,2
1.92036,1.27325,1,1,1
0.933561,0.903841,1,1,1
0.433864,1.09834,1,1,1
1.72113,-0.448703,0,1,1
-1.91505,0.383412,2,2,2
-2.07884,0.80341,2,2,2
-2.36659,1.13771,2,2,2
-2.84475,1.22908,2,2,2
0.189382,-0.173108,0,0,0
2.55768,1.21193,1,1,1
0.613913,0.235325,0,0,0
-0.951579,-0.758597,0,0,0
-0.857189,1.87888,2,2,2
-0.616934,-1.55912,0,0,0
-2.88373,1.11744,2,2,2
-1.86377,0.967647,2,2,2
2.44403,0.934916,1,1,1
-1.68759,0.566899,2,2,2
1.18152,1.08474,1,1,1
0.561866,-0.324874,0,0,0
1.93078,1.65276,1,1,1
-2.50278,2.13957,2,2,2
-1.58427,1.44719,2,2,2
2.34968,1.71506,1,1,1
-2.20085,1.45101,2,2,2
1.75612,-1.09795,0,0,0
-1.47612,0.90744,2,2,2
2.43315,0.726523,1,1,1
-0.0569331,-0.350403,0,0,0
-1.56213,1.00932,2,2,2
-0.0646797,-0.927701,0,0,0
2.56971,1.21177,1,1,1
-1.22591,1.06636,2,2,2
-0.121607,0.620075,0,0,0
2.15332,-1.36127,0,1,1
2.21006,0.788974,1,1,1
1.59831,1.12683,1,1,1
1.16433,0.636459,1,1,1
2.40008,1.18278,1,1,1
-1.88241,1.78546,2,2,2
-2.32696,0.430003,2,2,2
1.70917,-0.499207,0,1,1
-0.945278,0.33211,0,2,2
1.90624,0.880473,1,1,1
0.216531,1.91235,0,1,1
0.95791,0.466844,0,1,1
-2.55423,0.707848,2,2,2
-2.16929,0.380406,2,2,2
-1.58217,0.444892,2,2,2
1.76797,0.23085,1,1,1
-2.57166,1.19569,2,2,2
-1.92032,-0.00906241,2,2,2
-2.25111,1.4157,2,2,2
-0.685839,-0.53101,0,0,0
3.25088,1.52094,1,1,1
-2.24246,0.980011,2,2,2
0.464567,-0.0437787,0,0,0
2.03176,0.601692,1,1,1
-1.91426,0.850056,2,2,2
1.2643,0.918417,1,1,1
-0.207328,-0.0994721,0,0,0
-1.784,0.806483,2,2,2
1.91661,0.824036,1,1,1
2.36167,1.34197,1,1,1
-0.698893,-0.258868,0,0,0
-2.26425,1.18977,2,2,2
-0.309978,1.71048,0,2,2
2.07036,0.904601,1,1,1
1.8212,0.385648,1,1,1
2.02736,0.809266,1,1,1
-2.23081,1.39343,2,2,2
